%time,field.header.seq,field.header.stamp,field.header.frame_id,time,field.major_axis,field.minor_axis,field.orientation,field.x,field.y
1.58253869587591E+018,383,1.58253869584997E+018,,2.168521472,200.339508057,182.609069824,-1.02267336845,358.633026123,271.597137451
1.58253869590768E+018,384,1.58253869588324E+018,,2.201792256,197.719833374,188.632278442,-1.25516223907,358.040405273,271.898986816
1.58253869593712E+018,385,1.58253869590905E+018,,2.227601664,214.484466553,188.121673584,0.685272634029,365.653778076,278.340637207
1.5825386959824E+018,386,1.58253869594194E+018,,2.26049408,200.367614746,164.980285645,-0.366863489151,359.391937256,266.236083984
1.58253869602741E+018,387,1.58253869597892E+018,,2.297472,201.493835449,172.508712769,-0.522171795368,357.505554199,267.627380371
1.58253869605098E+018,388,1.58253869601073E+018,,2.32929024,205.015106201,180.172515869,-0.801079392433,358.509613037,268.774993896
1.58253869608922E+018,389,1.58253869604415E+018,,2.362706176,209.070587158,174.870376587,-0.971835613251,360.854003906,270.046081543
1.58253869610989E+018,390,1.58253869608182E+018,,2.40037504,204.688674927,185.997467041,-1.20277297497,357.400726318,269.805328369
1.58253869614976E+018,391,1.58253869612204E+018,,2.44059648,207.436706543,160.501327515,-0.360914796591,355.226501465,259.975952148
1.58253869619292E+018,392,1.58253869615363E+018,,2.472189696,252.728652954,225.00328064,-0.518317043781,389.986083984,265.271575928
1.58253869621524E+018,393,1.5825386961824E+018,,2.500952576,254.136367798,220.032501221,-0.441268354654,388.587127686,265.185180664
1.58253869624093E+018,394,1.58253869621328E+018,,2.531837696,253.035232544,224.705612183,-0.527242124081,388.944396973,264.712493896
1.58253869627142E+018,395,1.58253869624625E+018,,2.564805632,255.537002563,223.887802124,-0.457970827818,390.635894775,264.777618408
1.58253869630487E+018,396,1.5825386962812E+018,,2.599759104,255.507995605,219.644393921,-0.418355435133,390.674316406,266.115264893
1.58253869634611E+018,397,1.58253869631478E+018,,2.633332736,254.483764648,215.988693237,-0.384215176105,390.782684326,267.253936768
1.5825386963734E+018,398,1.58253869634627E+018,,2.664827136,253.450241089,216.6665802,-0.355922818184,391.096801758,268.160461426
1.58253869641966E+018,399,1.58253869638261E+018,,2.701166592,251.806091309,223.1925354,-0.350577324629,390.770996094,266.270324707
1.58253869643991E+018,400,1.58253869641368E+018,,2.7322368,252.772628784,222.949707031,-0.41668510437,389.42868042,266.034759521
1.58253869648281E+018,401,1.58253869644658E+018,,2.765136128,253.596923828,223.321868896,-0.425196558237,389.879272461,264.975250244
1.58253869651864E+018,402,1.58253869648219E+018,,2.800743168,253.515487671,217.6199646,-0.438585340977,390.798583984,265.813140869
1.58253869654758E+018,403,1.58253869651502E+018,,2.8335744,218.211532593,187.091598511,0.840741574764,366.289672852,279.726928711
1.58253869656689E+018,404,1.58253869654458E+018,,2.863138048,220.005203247,187.832260132,0.761515200138,365.215057373,278.824584961
1.58253869661063E+018,405,1.58253869657977E+018,,2.898328576,254.119064331,224.053268433,-0.438798010349,390.078979492,264.35824585
1.58253869664879E+018,406,1.58253869661932E+018,,2.937878272,252.83052063,222.268493652,-0.50144135952,388.355834961,264.964599609
1.58253869667877E+018,407,1.58253869664204E+018,,2.960594688,232.191207886,184.687988281,0.502230226994,369.443481445,282.794189453
1.58253869671647E+018,408,1.58253869667802E+018,,2.996580352,253.702835083,221.563018799,-0.413995593786,390.502593994,267.151977539
1.58253869674887E+018,409,1.58253869670991E+018,,3.028464896,253.619644165,221.255157471,-0.403503924608,390.456481934,266.955780029
1.58253869677909E+018,410,1.58253869674463E+018,,3.06318976,253.313018799,223.846572876,-0.407791614532,390.562164307,266.460632324
1.58253869680229E+018,411,1.58253869677833E+018,,3.09688576,254.922836304,223.296142578,-0.34929010272,390.345031738,267.482116699
1.58253869683637E+018,412,1.58253869681077E+018,,3.129323264,254.865829468,221.797073364,-0.34267321229,390.349914551,266.209777832
1.58253869687092E+018,413,1.58253869684223E+018,,3.160785664,217.453399658,187.93548584,0.740018963814,366.704589844,279.820922852
1.58253869689955E+018,414,1.58253869687823E+018,,3.196782848,197.379135132,189.906738281,-1.08079051971,358.091491699,271.584014893
1.58253869694603E+018,415,1.58253869691287E+018,,3.231426304,253.96232605,223.01499939,-0.367311030626,390.405853271,266.479644775
1.58253869698915E+018,416,1.58253869694322E+018,,3.261772544,255.288986206,221.524581909,-0.428203135729,391.168487549,264.987976074
1.58253869702087E+018,417,1.58253869698126E+018,,3.299820288,254.339050293,224.637466431,-0.430543273687,390.576568604,263.435058594
1.58253869703757E+018,418,1.58253869701165E+018,,3.330204928,197.269348145,162.218444824,-0.178876414895,360.656036377,264.794006348
1.58253869706609E+018,419,1.58253869704312E+018,,3.361678336,196.668060303,160.269470215,-0.156602531672,363.831207275,267.445129395
1.58253869710619E+018,420,1.58253869708042E+018,,3.398974976,196.468185425,161.352752686,-0.158266067505,364.54119873,267.74810791
1.58253869713544E+018,421,1.58253869711034E+018,,3.428895488,197.912979126,161.167404175,-0.19228169322,363.813171387,267.715301514
1.58253869717489E+018,422,1.58253869714359E+018,,3.462141696,191.493026733,153.730697632,-0.428732722998,365.654510498,267.374450684
1.5825386972125E+018,423,1.58253869718624E+018,,3.504799488,197.387512207,144.558395386,-0.475333243608,366.089935303,264.964141846
1.58253869724001E+018,424,1.5825386972139E+018,,3.532454144,202.647476196,155.232116699,-0.520038187504,359.396209717,264.551879883
1.58253869726749E+018,425,1.58253869724574E+018,,3.564299776,207.026290894,170.104385376,-0.971668601036,362.159454346,269.80291748
1.582538697325E+018,426,1.58253869727958E+018,,3.59814016,218.244155884,195.716537476,0.823041915894,366.689697266,278.111694336
1.58253869733556E+018,427,1.58253869731358E+018,,3.632134912,252.798431396,226.094024658,-0.483621537685,389.943695068,265.099639893
1.58253869737783E+018,428,1.58253869734272E+018,,3.661271808,214.847640991,188.396835327,0.84915292263,368.272155762,282.257141113
1.58253869740531E+018,429,1.58253869737781E+018,,3.696364288,253.787185669,219.919784546,-0.486510127783,391.663482666,267.485443115
1.58253869744779E+018,430,1.58253869742092E+018,,3.739474688,252.522583008,220.905731201,-0.455828309059,391.664276123,266.904815674
1.5825386975139E+018,431,1.58253869745007E+018,,3.768626176,253.256500244,224.324417114,-0.401560485363,391.08190918,267.013641357
1.58253869753629E+018,432,1.58253869748251E+018,,3.8010624,252.070739746,226.678390503,-0.520805478096,390.180053711,263.300750732
1.58253869756605E+018,433,1.58253869753409E+018,,3.852645376,227.213989258,190.646148682,0.614602029324,373.047943115,281.052032471
1.58253869760308E+018,434,1.58253869755695E+018,,3.87550976,202.434005737,155.887649536,-0.505882740021,359.744934082,263.035186768
1.58253869764179E+018,435,1.58253869758612E+018,,3.904674048,206.300384521,166.239944458,-0.618148088455,357.001159668,265.461578369
1.58253869768365E+018,436,1.58253869762057E+018,,3.9391232,201.694671631,183.379714966,-1.27196383476,360.090087891,272.2862854
1.58253869771997E+018,437,1.58253869766267E+018,,3.981221376,203.488861084,184.329086304,-1.17254948616,358.015716553,270.828369141
1.58253869774804E+018,438,1.5825386976852E+018,,4.003755776,216.601882935,191.754333496,0.985266566277,366.952880859,279.882873535
1.58253869776576E+018,439,1.58253869772465E+018,,4.043211008,217.617370605,188.987945557,0.946140706539,366.063415527,279.595825195
1.58253869778584E+018,440,1.58253869775579E+018,,4.074349056,254.726104736,223.443161011,-0.382235378027,390.08972168,267.954406738
1.58253869781582E+018,441,1.58253869778413E+018,,4.102688,227.532928467,187.446853638,0.623193264008,370.695617676,282.658172607
1.58253869783517E+018,442,1.58253869781734E+018,,4.135899904,216.796432495,186.963821411,0.762954890728,367.244415283,281.258117676
1.58253869786816E+018,443,1.58253869784942E+018,,4.167979776,253.991744995,225.668807983,-0.427480101585,389.462890625,264.906555176
1.58253869789845E+018,444,1.58253869788207E+018,,4.200631296,255.622390747,220.748474121,-0.351848453283,390.54107666,265.716766357
1.58253869793721E+018,445,1.58253869791495E+018,,4.233501696,231.24118042,188.348556519,0.562354266644,371.08795166,281.719696045
1.58253869798167E+018,446,1.58253869795304E+018,,4.271591936,253.282867432,224.406539917,-0.318516075611,389.79196167,265.199584961
1.58253869801583E+018,447,1.58253869799306E+018,,4.31161856,200.672698975,154.111282349,-0.428979188204,356.927398682,261.873687744
1.58253869803696E+018,448,1.58253869801254E+018,,4.331094272,202.756469727,154.892410278,-0.353766739368,353.300445557,259.961334229
1.58253869806731E+018,449,1.58253869804558E+018,,4.364140032,256.432403564,217.354782104,-0.388956397772,391.844512939,266.908416748
1.58253869810307E+018,450,1.58253869807731E+018,,4.395865856,200.195983887,180.368713379,-1.20237052441,355.171020508,272.125244141
1.58253869812763E+018,451,1.58253869811021E+018,,4.428769536,215.319335938,187.672134399,0.687268674374,365.31942749,281.501800537
1.58253869817847E+018,452,1.5825386981453E+018,,4.463858944,212.859161377,188.664489746,0.606022298336,367.034759521,283.476226807
1.58253869821737E+018,453,1.58253869818301E+018,,4.501563136,259.293182373,197.916671753,-0.63427656889,397.516204834,271.904693604
1.58253869825009E+018,454,1.5825386982127E+018,,4.531260672,259.880065918,201.333999634,-0.624571800232,398.248077393,273.234100342
1.58253869826971E+018,455,1.58253869824815E+018,,4.566702336,256.130981445,203.073440552,-0.693259239197,398.40826416,273.056640625
1.58253869830418E+018,456,1.58253869827919E+018,,4.597750528,258.724884033,206.926467896,-0.743103086948,399.24118042,273.023071289
1.58253869834142E+018,457,1.58253869831124E+018,,4.629796096,257.609771729,207.584182739,-0.748934149742,399.25970459,273.598571777
1.58253869839447E+018,458,1.58253869834435E+018,,4.662902016,252.688522339,208.014068604,-0.722746670246,398.088623047,274.888885498
1.58253869842211E+018,459,1.58253869837777E+018,,4.696323072,256.912445068,206.862915039,-0.698536634445,399.714385986,275.442993164
1.58253869844095E+018,460,1.58253869841106E+018,,4.729615104,251.985153198,213.113571167,-0.742688596249,399.287384033,271.158813477
1.58253869849202E+018,461,1.58253869844794E+018,,4.766498048,252.032470703,209.078994751,-0.639291167259,400.721099854,273.007476807
1.58253869850456E+018,462,1.58253869847795E+018,,4.796503808,238.719573975,201.164596558,-1.04608023167,409.094146729,271.315765381
1.58253869855818E+018,463,1.58253869851219E+018,,4.83074816,237.673980713,199.242843628,-1.04051041603,408.716369629,271.246826172
1.58253869857519E+018,464,1.58253869855666E+018,,4.875215104,232.0730896,198.203903198,-1.21322703362,411.563781738,267.45300293
1.58253869861119E+018,465,1.58253869858051E+018,,4.899069696,237.279876709,199.863113403,-1.01396095753,408.975372314,271.389160156
1.58253869866227E+018,466,1.58253869861925E+018,,4.937810432,244.69342041,228.27571106,-0.731945633888,394.226959229,264.749359131
1.5825386986881E+018,467,1.58253869864764E+018,,4.966191872,171.673583984,151.729507446,1.29161155224,387.390197754,269.604309082
1.58253869870908E+018,468,1.582538698688E+018,,5.006551552,230.189331055,189.895080566,-1.09994995594,413.972320557,262.550354004
1.58253869874496E+018,469,1.5825386987137E+018,,5.032256256,229.469711304,193.413116455,-1.11931371689,413.381561279,263.076446533
1.58253869877148E+018,470,1.58253869874685E+018,,5.065402112,248.582702637,218.222671509,-0.595308661461,397.552368164,270.115478516
1.58253869881886E+018,471,1.58253869877794E+018,,5.096499712,226.360183716,200.96697998,-1.14420354366,412.711090088,263.609069824
1.58253869885128E+018,472,1.58253869881304E+018,,5.13159936,221.498397827,198.495742798,-1.04748249054,415.148223877,265.760345459
1.58253869888756E+018,473,1.58253869885157E+018,,5.170126336,219.29359436,200.223648071,-0.850382685661,414.168457031,264.605834961
1.58253869891451E+018,474,1.58253869888266E+018,,5.201213696,218.939193726,198.30480957,-0.866507530212,414.873565674,264.22076416
1.58253869894563E+018,475,1.58253869892158E+018,,5.240140544,237.118240356,192.965179443,-1.0086029768,410.541870117,268.404754639
1.58253869898755E+018,476,1.58253869895537E+018,,5.273930752,252.042739868,206.42250061,-0.637725889683,400.588897705,273.783050537
1.58253869902134E+018,477,1.58253869898475E+018,,5.303305984,235.994979858,195.59854126,-1.05881202221,412.097351074,271.949584961
1.58253869907079E+018,478,1.5825386990164E+018,,5.334959616,252.452255249,209.31652832,-0.705555558205,400.952789307,273.432342529
1.58253869908442E+018,479,1.5825386990447E+018,,5.363260672,251.13583374,209.129013062,-0.610126137733,400.094207764,272.406402588
1.58253869911885E+018,480,1.58253869907625E+018,,5.3948096,251.115692139,214.501358032,-0.733108818531,399.708953857,271.967071533
1.58253869913336E+018,481,1.5825386991139E+018,,5.432455936,251.984390259,211.991943359,-0.754340112209,400.833282471,272.175170898
1.58253869917439E+018,482,1.58253869915346E+018,,5.472014336,252.044448853,204.880081177,-0.720100224018,399.931610107,270.185302734
1.58253869923074E+018,483,1.58253869919046E+018,,5.509016832,249.164047241,207.937194824,-0.649223268032,399.761749268,272.507598877
1.58253869925486E+018,484,1.58253869922046E+018,,5.539019008,250.197311401,211.150878906,-0.676770091057,399.505493164,272.726501465
1.58253869928922E+018,485,1.58253869926355E+018,,5.582107904,249.658004761,211.612564087,-0.648786187172,399.437011719,271.753479004
1.58253869931374E+018,486,1.58253869927916E+018,,5.597716736,249.109283447,222.544387817,-0.631391465664,395.768066406,268.165893555
1.58253869937732E+018,487,1.58253869932178E+018,,5.640332544,253.429718018,209.805007935,-0.743192911148,399.095001221,266.649993896
1.58253869940691E+018,488,1.58253869935485E+018,,5.673408,248.944274902,225.49369812,-0.633554041386,395.293395996,264.343261719
1.58253869942025E+018,489,1.58253869938867E+018,,5.707223552,179.217285156,147.140548706,1.28462052345,389.879272461,270.354949951
1.58253869946434E+018,490,1.58253869942126E+018,,5.73981312,226.393463135,181.655929565,-1.02763104439,411.805358887,261.461273193
1.5825386995089E+018,491,1.58253869946933E+018,,5.787881472,228.621307373,189.290298462,-1.1602973938,414.491241455,266.310394287
1.58253869953022E+018,492,1.58253869949047E+018,,5.80902144,250.275695801,215.718093872,-0.527350664139,396.883239746,270.412658691
1.5825386995711E+018,493,1.58253869951828E+018,,5.836841216,251.357650757,209.291412354,-0.698122024536,399.865478516,273.622558594
1.58253869959521E+018,494,1.58253869954647E+018,,5.86502528,251.247390747,215.056610107,-0.592886865139,397.77935791,272.23651123
1.58253869961811E+018,495,1.58253869958053E+018,,5.899087616,250.801681519,216.311737061,-0.597314655781,397.946258545,272.393676758
1.58253869965299E+018,496,1.58253869961308E+018,,5.931632896,251.216247559,210.5493927,-0.682075679302,400.558258057,272.881134033
1.58253869968396E+018,497,1.58253869965073E+018,,5.969283328,252.138061523,215.319732666,-0.620404481888,398.360839844,271.534790039
1.58253869969878E+018,498,1.58253869967856E+018,,5.99712128,252.289505005,208.661743164,-0.682992219925,399.875183105,272.625946045
1.58253869974191E+018,499,1.58253869972296E+018,,6.041518848,249.042648315,212.776901245,-0.677239656448,400.383911133,270.8465271
1.58253869977189E+018,500,1.58253869975243E+018,,6.070983936,249.673065186,217.826004028,-0.577122569084,398.193939209,268.31842041
1.58253869982243E+018,501,1.58253869978726E+018,,6.105820928,226.17767334,192.427886963,-1.08909463882,413.883422852,265.5987854
1.58253869986382E+018,502,1.58253869981975E+018,,6.13830528,227.652359009,192.480926514,-0.980728924274,412.873046875,267.668060303
1.58253869989036E+018,503,1.58253869985407E+018,,6.172623104,235.379547119,192.309204102,-1.04177951813,411.387756348,267.92199707
1.5825386999319E+018,504,1.58253869989077E+018,,6.209325824,251.372329712,208.153167725,-0.657025754452,400.277648926,273.648193359
1.58253869996861E+018,505,1.58253869993137E+018,,6.24992768,252.638153076,207.967514038,-0.652550518513,400.016967773,273.986816406
1.58253869998861E+018,506,1.58253869996275E+018,,6.28131072,250.500427246,215.055908203,-0.582630872726,398.342254639,271.978179932
1.58253870000744E+018,507,1.58253869998731E+018,,6.305866752,250.121749878,217.68687439,-0.71887165308,396.905792236,267.845825195
1.58253870003431E+018,508,1.58253870001603E+018,,6.334584576,191.261947632,156.146133423,-1.16860365868,395.475769043,258.706237793
1.58253870007718E+018,509,1.58253870004435E+018,,6.362901248,182.990585327,156.857849121,-1.22360920906,393.982421875,262.260040283
1.58253870010902E+018,510,1.58253870008098E+018,,6.399534592,167.495925903,156.91217041,-1.53489506245,394.845062256,261.025909424
1.58253870015843E+018,511,1.58253870011798E+018,,6.43653376,179.257034302,146.003555298,1.30635559559,391.11026001,271.787811279
1.58253870017022E+018,512,1.5825387001469E+018,,6.465453824,182.411849976,143.854812622,1.31158125401,389.500976562,272.82208252
1.58253870020643E+018,513,1.58253870017909E+018,,6.497648896,230.142776489,188.464096069,-1.05497682095,413.797790527,267.615539551
1.582538700277E+018,514,1.58253870021313E+018,,6.531684352,250.727905273,209.704406738,-0.728294909,398.537567139,273.735412598
1.5825387003213E+018,515,1.58253870024619E+018,,6.564745984,249.970840454,217.050628662,-0.65061545372,395.9715271,272.209686279
1.58253870036752E+018,516,1.5825387002807E+018,,6.599253248,251.146972656,215.618011475,-0.628849446774,396.244689941,272.338806152
1.58253870041881E+018,517,1.58253870031622E+018,,6.634776576,250.869628906,214.569564819,-0.553210675716,397.387573242,270.990936279
1.58253870044853E+018,518,1.5825387003499E+018,,6.668459264,251.373718262,219.744140625,-0.611602604389,397.429077148,268.569732666
1.58253870048956E+018,519,1.5825387003821E+018,,6.700659968,251.388061523,213.35597229,-0.540927886963,397.003723145,271.109130859
1.58253870054519E+018,520,1.5825387004147E+018,,6.733252864,236.778457642,196.023727417,-0.970743536949,409.906494141,273.460876465
1.58253870054928E+018,521,1.58253870044598E+018,,6.76454016,241.52003479,191.040756226,-0.94909709692,410.029937744,273.023071289
1.58253870057411E+018,522,1.58253870049626E+018,,6.814816256,253.266784668,209.140289307,-0.708275973797,400.096130371,273.833068848
1.58253870060766E+018,523,1.58253870052509E+018,,6.843648256,252.179702759,214.821350098,-0.616360962391,397.573913574,272.915618896
1.58253870064305E+018,524,1.58253870055351E+018,,6.872063232,251.669662476,214.369400024,-0.632464528084,397.811737061,272.519042969
1.58253870066623E+018,525,1.58253870058463E+018,,6.903190016,250.813781738,217.296615601,-0.592324256897,397.294433594,271.737182617
1.58253870069098E+018,526,1.5825387006268E+018,,6.945351936,250.800674438,213.25177002,-0.581738889217,396.964355469,273.226470947
1.58253870072181E+018,527,1.58253870065309E+018,,6.97165056,211.289779663,157.803009033,1.36860489845,386.917022705,290.426513672
1.58253870075119E+018,528,1.58253870068229E+018,,7.000846336,250.742172241,208.605575562,-0.703423082829,400.343780518,274.44732666
1.58253870078649E+018,529,1.58253870071484E+018,,7.033399552,252.563674927,220.106765747,-0.740383625031,396.841339111,269.428192139
1.58253870081178E+018,530,1.58253870074645E+018,,7.065002752,252.335159302,208.194351196,-0.689126968384,401.310821533,274.059936523
1.58253870084616E+018,531,1.58253870078111E+018,,7.099667456,252.714828491,208.11706543,-0.685615718365,400.417999268,273.920623779
1.58253870087607E+018,532,1.58253870081609E+018,,7.134643456,252.336639404,215.697647095,-0.598711431026,397.607543945,272.076721191
1.58253870090362E+018,533,1.58253870084512E+018,,7.16367616,252.626846313,215.377532959,-0.572251200676,397.552764893,271.952301025
1.58253870092237E+018,534,1.58253870088399E+018,,7.202550016,235.905578613,196.997344971,-1.16557598114,413.015289307,269.060913086
1.5825387009436E+018,535,1.58253870091644E+018,,7.234998528,231.349075317,197.636398315,-1.07916605473,412.560333252,271.056793213
1.58253870097966E+018,536,1.58253870094724E+018,,7.265797888,237.5,198.712631226,-0.993596196175,409.160461426,273.601531982
1.58253870102773E+018,537,1.58253870098817E+018,,7.306727168,250.593994141,210.381362915,-0.654236018658,399.972442627,272.947784424
1.58253870106541E+018,538,1.58253870101969E+018,,7.338244096,252.021621704,210.653594971,-0.686979293823,400.23236084,273.323272705
1.58253870112349E+018,539,1.5825387010769E+018,,7.39546112,251.066116333,214.437652588,-0.619875371456,396.789001465,272.821594238
1.58253870115044E+018,540,1.58253870109524E+018,,7.41380096,249.981277466,215.656845093,-0.550199985504,397.295928955,271.435302734
1.58253870117189E+018,541,1.58253870113003E+018,,7.4485888,240.524047852,198.871810913,-1.07770037651,409.974151611,270.21206665
1.58253870118802E+018,542,1.5825387011464E+018,,7.464960256,251.046279907,210.154022217,-0.662500858307,400.371734619,273.193756104
1.58253870123083E+018,543,1.58253870117931E+018,,7.497869568,252.691940308,208.091278076,-0.701018452644,400.63168335,273.463867188
1.58253870125229E+018,544,1.58253870121357E+018,,7.532131072,251.201766968,209.872787476,-0.712344586849,401.049072266,273.955474854
1.58253870127243E+018,545,1.58253870124563E+018,,7.564182272,252.442367554,209.013259888,-0.687309265137,401.044158936,274.558410645
1.58253870132095E+018,546,1.58253870128425E+018,,7.602806016,251.479797363,219.640777588,-0.575441241264,397.552398682,271.370117188
1.58253870134726E+018,547,1.58253870131259E+018,,7.631149056,252.69052124,209.639984131,-0.688787400723,400.991790771,274.550109863
1.58253870137893E+018,548,1.58253870134779E+018,,7.666345728,252.876419067,210.118347168,-0.69411200285,400.827392578,273.558074951
1.58253870141169E+018,549,1.58253870138255E+018,,7.701106944,251.814163208,215.623458862,-0.592254757881,398.697784424,272.601501465
1.58253870143804E+018,550,1.58253870141526E+018,,7.7338176,251.750640869,216.306900024,-0.617790043354,397.763397217,272.688446045
1.58253870149023E+018,551,1.58253870145428E+018,,7.7728384,251.977844238,208.481231689,-0.720553100109,399.664001465,274.281616211
1.58253870153762E+018,552,1.58253870148516E+018,,7.803715072,250.511779785,217.209854126,-0.64477789402,397.412567139,271.656616211
1.5825387015826E+018,553,1.58253870152076E+018,,7.839314176,252.120040894,215.789108276,-0.58466553688,397.67755127,271.746887207
1.58253870159692E+018,554,1.58253870157628E+018,,7.894837504,251.371154785,215.524047852,-0.520248830318,398.418365479,270.924285889
1.58253870165309E+018,555,1.58253870160617E+018,,7.924722432,252.22114563,207.317596436,-0.685564815998,400.3515625,273.762145996
1.58253870167536E+018,556,1.58253870162771E+018,,7.946263808,251.396148682,212.269699097,-0.696144759655,399.247436523,273.703643799
1.58253870169765E+018,557,1.58253870165147E+018,,7.97003008,250.728317261,210.794219971,-0.612869679928,400.225463867,273.050994873
1.58253870171685E+018,558,1.58253870168416E+018,,8.002715904,251.120666504,211.454483032,-0.709653019905,400.074127197,273.286102295
1.58253870175921E+018,559,1.5825387017218E+018,,8.040359168,252.289825439,215.971542358,-0.597073674202,397.890228271,272.31137085
1.58253870178424E+018,560,1.58253870175876E+018,,8.077317632,252.504318237,214.606933594,-0.628077566624,397.592041016,272.973266602
1.58253870182348E+018,561,1.58253870179059E+018,,8.109150976,253.699249268,208.907974243,-0.686280190945,400.771942139,273.839385986
1.58253870184519E+018,562,1.58253870182531E+018,,8.143864064,252.870941162,212.817901611,-0.577780365944,398.535125732,273.511566162
1.58253870189085E+018,563,1.5825387018587E+018,,8.17725696,251.893890381,215.363739014,-0.57910233736,397.572174072,272.535339355
1.58253870193407E+018,564,1.58253870188677E+018,,8.205328896,251.636047363,210.329696655,-0.645787477493,399.79876709,274.309295654
1.58253870196472E+018,565,1.58253870192104E+018,,8.23959168,250.894119263,210.925064087,-0.664380252361,399.894775391,273.929321289
1.58253870200064E+018,566,1.58253870196665E+018,,8.2852096,251.663970947,209.924026489,-0.659125685692,400.219848633,271.936340332
1.58253870202463E+018,567,1.58253870198218E+018,,8.300734208,252.128250122,210.538284302,-0.690338432789,400.448791504,273.900146484
1.58253870205043E+018,568,1.58253870201443E+018,,8.332988672,250.596878052,214.441329956,-0.610183954239,397.860321045,272.975952148
1.58253870208728E+018,569,1.5825387020479E+018,,8.36646016,251.576828003,213.948959351,-0.571346819401,397.564117432,272.749267578
1.58253870211603E+018,570,1.5825387020818E+018,,8.400356352,252.706008911,215.319488525,-0.589182257652,397.321350098,272.103240967
1.58253870214078E+018,571,1.58253870211859E+018,,8.437144576,252.732498169,208.563446045,-0.668488264084,400.672180176,273.206207275
1.58253870217398E+018,572,1.58253870214957E+018,,8.468131072,250.978866577,211.705841064,-0.682210505009,401.252807617,272.451904297
1.58253870221211E+018,573,1.58253870218045E+018,,8.499008,250.416992188,208.296524048,-0.581119596958,400.955322266,272.384796143
1.58253870225859E+018,574,1.58253870222108E+018,,8.539638528,232.461593628,192.766891479,-1.02063465118,412.794525146,269.814239502
1.58253870230934E+018,575,1.58253870225125E+018,,8.569802496,252.628692627,207.618225098,-0.649801969528,400.515014648,273.088562012
1.58253870234761E+018,576,1.58253870228675E+018,,8.605306624,251.748794556,204.494232178,-0.626736223698,400.753997803,275.316802979
1.58253870237778E+018,577,1.58253870231565E+018,,8.634204416,253.374954224,214.842727661,-0.578432261944,397.457214355,273.253112793
1.58253870240269E+018,578,1.58253870235486E+018,,8.673417472,252.150436401,215.721099854,-0.624975323677,397.305084229,272.159820557
1.58253870243981E+018,579,1.58253870238237E+018,,8.700926208,251.758911133,212.818389893,-0.601024508476,398.500671387,273.432800293
1.58253870248798E+018,580,1.58253870242089E+018,,8.739442944,253.147201538,213.710464478,-0.591217279434,397.86529541,272.881164551
1.5825387025137E+018,581,1.5825387024526E+018,,8.771156224,251.169509888,222.50201416,-0.623430907726,396.104919434,269.127868652
1.58253870254396E+018,582,1.58253870249538E+018,,8.813932288,251.897857666,208.99130249,-0.675128221512,400.573577881,273.845123291
1.5825387025652E+018,583,1.58253870252902E+018,,8.847572224,252.53578186,213.121292114,-0.611142814159,398.668212891,273.669952393
1.58253870261007E+018,584,1.58253870256422E+018,,8.882775296,250.932952881,217.761642456,-0.605765998363,398.601745605,271.809875488
1.58253870263868E+018,585,1.58253870258831E+018,,8.906862336,250.875244141,213.993240356,-0.50537610054,398.70791626,270.402557373
1.58253870269772E+018,586,1.58253870261884E+018,,8.937400064,249.571060181,211.298141479,-0.601328611374,400.181945801,271.929656982
1.582538702712E+018,587,1.58253870265916E+018,,8.977715968,251.166885376,209.4296875,-0.657412350178,399.997344971,273.157226562
1.58253870272819E+018,588,1.58253870268316E+018,,9.001716736,250.103012085,199.88571167,-0.566014170647,401.701171875,273.026702881
1.58253870275514E+018,589,1.5825387027178E+018,,9.036355328,250.590988159,212.079284668,-0.71370023489,400.04699707,272.955505371
1.58253870277971E+018,590,1.5825387027486E+018,,9.067159808,251.603607178,210.498443604,-0.668565750122,400.467529297,272.944793701
1.58253870283354E+018,591,1.58253870278712E+018,,9.105677056,251.010604858,211.338531494,-0.683103621006,401.135681152,273.457275391
1.5825387028655E+018,592,1.5825387028207E+018,,9.1392576,253.243896484,214.924026489,-0.598258376122,398.085021973,272.511444092
1.58253870289948E+018,593,1.58253870286392E+018,,9.182474496,250.910751343,218.75982666,-0.607412278652,397.788604736,271.408935547
1.58253870292634E+018,594,1.58253870288563E+018,,9.204182784,251.399871826,215.584579468,-0.592325687408,398.280090332,272.778320312
1.58253870297113E+018,595,1.58253870293257E+018,,9.251122432,251.237304688,218.95614624,-0.54547303915,397.454467773,271.990844727
1.58253870299733E+018,596,1.58253870295696E+018,,9.27552128,250.388809204,216.603881836,-0.497990012169,397.625823975,270.644989014
1.58253870301751E+018,597,1.58253870298517E+018,,9.303730432,252.451751709,201.595291138,-0.624123334885,400.598083496,275.234741211
1.58253870305179E+018,598,1.58253870301653E+018,,9.335090176,251.002532959,219.336395264,-0.564310789108,396.663818359,271.465240479
1.58253870308481E+018,599,1.58253870305051E+018,,9.369070848,252.539321899,207.912994385,-0.678130626678,400.663330078,273.474029541
1.5825387031014E+018,600,1.58253870308498E+018,,9.4035392,252.002182007,216.928909302,-0.617982923985,397.911895752,272.094696045
1.58253870313624E+018,601,1.58253870311694E+018,,9.435500288,252.883499146,215.262084961,-0.596031486988,398.29989624,272.396789551
1.58253870318486E+018,602,1.58253870315342E+018,,9.471973632,251.523330688,216.389083862,-0.607623577118,398.243530273,272.371582031
1.58253870324484E+018,603,1.5825387031868E+018,,9.505357056,252.535247803,215.730499268,-0.589748740196,397.388305664,271.466400146
