%time,field.header.seq,field.header.stamp,field.header.frame_id,field.major_axis,field.minor_axis,field.orientation,field.x,field.y,field.minor_axis_average
1603440256674239016,8800,1603440256660069118,,164.288330078,103.435058594,-0.615631937981,400.490386963,223.49206543,101.603179932
1603440256706631725,8801,1603440256691869979,,169.3671875,97.3766326904,-0.733201801777,398.887207031,221.399993896,101.326965332
1603440256742645732,8802,1603440256728078557,,176.946212769,106.124359131,-0.60489743948,406.606689453,217.016372681,101.988677979
1603440256773765060,8803,1603440256759788424,,183.95111084,104.671180725,-0.616252422333,406.999755859,215.632751465,102.202575684
1603440256805280042,8804,1603440256792040717,,181.374237061,111.578338623,-0.682998180389,406.475616455,213.507461548,103.134994507
1603440256845192160,8805,1603440256827977582,,180.878417969,116.541099548,-0.766883254051,404.24105835,212.175491333,104.596893311
1603440256874478298,8806,1603440256859699698,,182.077972412,113.579071045,-0.81821835041,403.523986816,211.132705688,105.446739197
1603440256905990447,8807,1603440256892048616,,185.232757568,110.014190674,-0.896386384964,401.847991943,208.630905151,106.026504517
1603440256947920483,8808,1603440256933790294,,187.200592041,108.479972839,-0.970809042454,398.748260498,206.890777588,107.248519897
1603440256979815619,8809,1603440256964853750,,186.821334839,108.300132751,-1.0218309164,397.304077148,207.02571106,108.010002136
1603440257015618203,8810,1603440257001118695,,185.970108032,109.056343079,-1.11625242233,396.516174316,204.91355896,108.572128296
1603440257047700309,8811,1603440257033038911,,186.422225952,111.109069824,-1.15621030331,394.501342773,202.979949951,109.945373535
1603440257079798775,8812,1603440257065509894,,186.412643433,112.372329712,-1.2130408287,392.33102417,202.202774048,110.570175171
1603440257116214153,8813,1603440257101708845,,187.029174805,113.556747437,-1.30307137966,389.745910645,201.782028198,111.458732605
1603440257148391863,8814,1603440257133507152,,184.595123291,115.380775452,-1.38378810883,386.985107422,200.815368652,111.838973999
1603440257178924753,8815,1603440257165209844,,186.1144104,115.609893799,-1.43481874466,386.792510986,199.900985718,111.745849609
1603440257215410285,8816,1603440257201667984,,186.233795166,114.044075012,-1.53922486305,384.283874512,199.745056152,111.792350769
1603440257247961214,8817,1603440257228079396,,187.771347046,111.486312866,1.53957533836,383.416168213,199.462936401,111.939567566
1603440257276118250,8818,1603440257260031110,,188.544692993,109.397628784,1.50411236286,382.067779541,199.169845581,112.031333923
1603440257310240584,8819,1603440257296190082,,190.140487671,106.715461731,1.41867256165,379.356201172,200.357116699,111.87286377
1603440257349154825,8820,1603440257334024224,,186.404067993,105.963615417,1.32596898079,377.487457275,200.969177246,111.563591003
1603440257380612316,8821,1603440257365880776,,187.620117188,103.559288025,1.30468523502,377.66796875,200.187957764,110.808609009
1603440257420238794,8822,1603440257401929437,,188.683486938,113.205123901,1.37053775787,374.583068848,205.751998901,110.891891479
1603440257452211123,8823,1603440257433932616,,181.00189209,118.371017456,1.33124530315,371.451202393,206.051589966,111.373321533
1603440257481720939,8824,1603440257465854373,,178.675827026,120.888252258,1.31953394413,370.001922607,207.489013672,111.924064636
1603440257511767678,8825,1603440257496070685,,174.280273438,117.898826599,1.13371407986,368.835510254,205.47064209,112.152961731
1603440257545147297,8826,1603440257530826270,,179.225479126,109.94291687,1.01513254642,367.654174805,205.368362427,111.742843628
1603440257575691517,8827,1603440257561121522,,175.447998047,115.342895508,0.979247808456,366.276428223,206.146957397,112.128501892
1603440257611885516,8828,1603440257597115192,,182.939178467,101.138618469,0.839444339275,365.028839111,204.101303101,111.302604675
1603440257643089062,8829,1603440257629047037,,181.691802979,102.217529297,0.752875387669,361.63772583,206.895446777,110.852806091
1603440257675984373,8830,1603440257660995928,,181.004760742,102.485740662,0.718859910965,360.620513916,207.673522949,110.505020142
1603440257715912042,8831,1603440257698960821,,180.613967896,101.324150085,0.651459813118,358.125244141,210.391296387,110.281509399
1603440257748683356,8832,1603440257734023245,,181.691482544,98.0668029785,0.567563831806,356.338409424,213.118499756,108.767677307
1603440257779676675,8833,1603440257765626807,,182.384506226,98.5775985718,0.538336575031,355.490936279,214.408157349,106.788330078
1603440257816405597,8834,1603440257801723559,,178.293609619,100.662757874,0.431694686413,354.770080566,218.348739624,104.765785217
1603440257848111248,8835,1603440257833860897,,180.289306641,101.886917114,0.35034057498,352.512756348,221.802581787,103.164596558
1603440257885365681,8836,1603440257866122692,,174.846069336,105.9610672,0.313361257315,352.488952637,222.7940979,102.766410828
1603440257918115653,8837,1603440257902031181,,176.87512207,106.351112366,0.219345405698,351.818450928,226.732803345,101.867233276
1603440257950598785,8838,1603440257933171072,,173.386703491,108.649078369,0.118152476847,353.038909912,228.056930542,102.618278503
1603440257980759674,8839,1603440257965215021,,175.328094482,107.960868835,0.0620730929077,352.583862305,230.193817139,103.192611694
1603440258010335496,8840,1603440257996002923,,174.438201904,104.810241699,-0.000540621695109,352.145263672,233.68812561,103.425056458
1603440258043088994,8841,1603440258028029081,,171.211730957,104.832183838,-0.0811638310552,353.369934082,235.100708008,103.775863647
1603440258076556137,8842,1603440258061333389,,169.993560791,104.50994873,-0.103496432304,354.255279541,235.418441772,104.420181274
1603440258112642787,8843,1603440258098752953,,171.793212891,101.765029907,-0.153655737638,354.109527588,237.416717529,104.738922119
