# .PCD v0.7 - Point Cloud Data file format
VERSION 0.7
FIELDS x y z
SIZE 4 4 4
TYPE F F F
COUNT 1 1 1
WIDTH 24178
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 24178
DATA ascii
-0.192779 -0.015372 0.080761001
-0.192881 -0.015576 0.080856003
-0.19297101 -0.015781 0.080934003
-0.192976 -0.015991 0.080880001
-0.193161 -0.01619 0.081104003
-0.193167 -0.0164 0.081050999
-0.19335601 -0.016597999 0.081283003
-0.193362 -0.016807999 0.081229001
-0.19354901 -0.017006001 0.081456997
-0.19355901 -0.017216001 0.081410997
-0.193749 -0.017413 0.081643999
-0.193837 -0.017617 0.081717998
-0.193939 -0.017820001 0.081814997
-0.19394299 -0.018029001 0.081759997
-0.19412699 -0.018226 0.081982002
-0.19412699 -0.018436 0.081922002
-0.194314 -0.018632 0.082148999
-0.19432899 -0.018841 0.082110003
-0.19451299 -0.019036001 0.082333997
-0.19452 -0.019245001 0.082282998
-0.194704 -0.019440001 0.082507998
-0.194708 -0.019649999 0.082451999
-0.19479799 -0.019851999 0.082529999
-0.19489899 -0.020053999 0.082625002
-0.19499201 -0.020256 0.082709
-0.195089 -0.020457 0.082796998
-0.195087 -0.020667 0.082732998
-0.195178 -0.020869 0.082813002
-0.19535901 -0.021062 0.083033003
-0.19536699 -0.021271 0.082984
-0.195549 -0.021464 0.083204001
-0.195559 -0.021672999 0.083159
-0.195742 -0.021864999 0.083382003
-0.19574501 -0.022074999 0.083324
-0.195829 -0.022275999 0.083394997
-0.195933 -0.022476001 0.083494
-0.19593699 -0.022685001 0.083439998
-0.196018 -0.022887001 0.083503999
-0.19611201 -0.023087 0.083589002
-0.196116 -0.023297001 0.083532996
-0.196292 -0.023698 0.083685003
-0.196393 -0.023897 0.083780997
-0.18059701 0.0097970003 0.072213002
-0.180608 0.0095859999 0.072168998
-0.18081599 0.009354 0.072417997
-0.180913 0.0091340002 0.072500996
-0.181015 0.0089140004 0.072591998
-0.18100899 0.0087059997 0.072521999
-0.181003 0.0084969997 0.072452001
-0.18120299 0.0082670003 0.072691001
-0.18121301 0.0080559999 0.072642997
-0.181412 0.0078269998 0.07288
-0.181409 0.0076179998 0.072814003
-0.18151601 0.007398 0.072912998
-0.18160801 0.0071800002 0.07299
-0.18171699 0.0069599999 0.073091999
-0.181716 0.0067509999 0.073028997
-0.181811 0.0065319999 0.073109999
-0.18190999 0.0063140001 0.073197
-0.181904 0.0061050002 0.073127002
-0.182005 0.0058860001 0.073218003
-0.182101 0.0056679999 0.073299997
-0.182301 0.0054410002 0.073538996
-0.182307 0.005231 0.073486
-0.182307 0.0050220001 0.073423997
-0.18250699 0.0047960002 0.073664002
-0.182515 0.004586 0.073615
-0.182717 0.0043600001 0.073857002
-0.182721 0.0041499999 0.073801003
-0.182817 0.0039329999 0.073884003
-0.182901 0.0037169999 0.073949002
-0.182898 0.0035069999 0.073884003
-0.182988 0.0032909999 0.073957004
-0.18309499 0.0030739999 0.074058004
-0.183098 0.0028639999 0.074000001
-0.183302 0.0026400001 0.074245997
-0.183311 0.0024290001 0.074198999
-0.18351001 0.002207 0.074437
-0.183513 0.0019970001 0.074380003
-0.18371201 0.001774 0.074617997
-0.183717 0.001564 0.074564002
-0.183807 0.001349 0.074639
-0.183907 0.001133 0.074729003
-0.18390501 0.00092299999 0.074663997
-0.184103 0.00070199999 0.074901998
-0.184102 0.00049300003 0.074837998
-0.184192 0.00027799999 0.074913003
-0.184301 6.1999999e-05 0.075015999
-0.185709 -0.0033539999 0.076164
